"","NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Attribute_type","Attribute_group","Score"
"5066","94139",NA,"","Catenococcus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Vibrionaceae","641","family","categorical","aerophilicity",1
"5067","158483",NA,"","Cedecea","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Enterobacteriaceae","543","family","categorical","aerophilicity",1
"5068","446466",NA,"NC_014151","Cellulomonas flavigena DSM 20109","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Cellulomonas flavigena","1711","species","categorical","aerophilicity",1
"5069","157920",NA,"","Cellulosimicrobium","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Promicromonosporaceae","85017","family","categorical","aerophilicity",1
"5070","517417",NA,"NC_011027","Chlorobaculum parvum NCIB 8327","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Chlorobaculum parvum","274539","species","categorical","aerophilicity",1
"5071","331678",NA,"NC_010831","Chlorobium phaeobacteroides BS1","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Chlorobium phaeobacteroides","1096","species","categorical","aerophilicity",1
"5072","290317",NA,"NC_008639","Chlorobium phaeobacteroides DSM 266","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Chlorobium phaeobacteroides","1096","species","categorical","aerophilicity",1
"5073","290318",NA,"NC_009337","Chlorobium phaeovibrioides DSM 265","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Chlorobium phaeovibrioides","1094","species","categorical","aerophilicity",1
"5074","326427",NA,"NC_011831","Chloroflexus aggregans DSM 9485","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Chloroflexus aggregans","152260","species","categorical","aerophilicity",1
"5075","517418",NA,"NC_011026","Chloroherpeton thalassium ATCC 35110","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Chloroherpeton thalassium","100716","species","categorical","aerophilicity",1
"5076","243365",NA,"NC_005085","Chromobacterium violaceum ATCC 12472","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Chromobacterium violaceum","536","species","categorical","aerophilicity",1
"5077","544",NA,"","Citrobacter","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Enterobacteriaceae","543","family","categorical","aerophilicity",1
"5078","290338",NA,"NC_009792, NC_009793, NC_009794","Citrobacter koseri ATCC BAA-895","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Citrobacter koseri","545","species","categorical","aerophilicity",1
"5079","637910",NA,"NC_013716, NC_013717, NC_013718, NC_013719","Citrobacter rodentium ICC168","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Citrobacter rodentium","67825","species","categorical","aerophilicity",1
"5080","501783",NA,"","Cloacibacterium","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Weeksellaceae","2762318","family","categorical","aerophilicity",1
"5081","28228",NA,"","Colwellia","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Colwelliaceae","267889","family","categorical","aerophilicity",1
"5082","167879",NA,"NC_003910","Colwellia psychrerythraea 34H","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Colwellia psychrerythraea","28229","species","categorical","aerophilicity",1
"5083","1769738",NA,"","Compostibacillus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bacillaceae","186817","family","categorical","aerophilicity",1
"5084","548476",NA,"NC_010813, NC_012590","Corynebacterium aurimucosum ATCC 700975","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Corynebacterium aurimucosum","169292","species","categorical","aerophilicity",1
"5085","168810",NA,"","Corynebacterium crenatum","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Corynebacterium","1716","genus","categorical","aerophilicity",1
"5086","196164",NA,"NC_004319, NC_004320, NC_004369","Corynebacterium efficiens YS-314","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Corynebacterium efficiens","152794","species","categorical","aerophilicity",1
"5087","196627",NA,"NC_003450, NC_006958","Corynebacterium glutamicum ATCC 13032","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Corynebacterium glutamicum","1718","species","categorical","aerophilicity",1
"5088","340322",NA,"NC_009342, NC_009343","Corynebacterium glutamicum R","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Corynebacterium glutamicum","1718","species","categorical","aerophilicity",1
"5089","306537",NA,"NC_003080, NC_007164","Corynebacterium jeikeium K411","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Corynebacterium jeikeium","38289","species","categorical","aerophilicity",1
"5090","645127",NA,"NC_012704","Corynebacterium kroppenstedtii DSM 44385","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Corynebacterium kroppenstedtii","161879","species","categorical","aerophilicity",1
"5091","765874",NA,"NC_014329","Corynebacterium pseudotuberculosis FRC41","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Corynebacterium pseudotuberculosis","1719","species","categorical","aerophilicity",1
"5092","434923",NA,"NC_011527","Coxiella burnetii CbuG_Q212","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Coxiella burnetii","777","species","categorical","aerophilicity",1
"5093","434924",NA,"NC_011526, NC_011528","Coxiella burnetii CbuK_Q154","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Coxiella burnetii","777","species","categorical","aerophilicity",1
"5094","434922",NA,"NC_009726, NC_009727","Coxiella burnetii Dugway 5J108-111","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Coxiella burnetii","777","species","categorical","aerophilicity",1
"5095","360115",NA,"NC_010115, NC_010117","Coxiella burnetii RSA 331","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Coxiella burnetii","777","species","categorical","aerophilicity",1
"5096","227377",NA,"NC_002971, NC_004704","Coxiella burnetii RSA 493","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Coxiella burnetii","777","species","categorical","aerophilicity",1
"5097","693216",NA,"NC_013282, NC_013283, NC_013284, NC_013285","Cronobacter turicensis z3032","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Cronobacter turicensis","413502","species","categorical","aerophilicity",1
"5098","266264",NA,"NC_007971, NC_007972, NC_007973, NC_007974","Cupriavidus metallidurans CH34","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Cupriavidus metallidurans","119219","species","categorical","aerophilicity",1
"5099","977880",NA,"NC_010528, NC_010529, NC_010530","Cupriavidus taiwanensis LMG 19424","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Cupriavidus taiwanensis","164546","species","categorical","aerophilicity",1
"5100","43989",NA,"NC_010539, NC_010541, NC_010542, NC_010543, NC_010546, NC_010547","Cyanothece sp. ATCC 51142","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Crocosphaera subtropica","2546360","species","categorical","aerophilicity",1
"5101","860575",NA,"","Cyanothece sp. ATCC 51472","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"strain","Crocosphaera subtropica","2546360","species","categorical","aerophilicity",1
"5102","65393",NA,"NC_011729, NC_011730, NC_011732, NC_011733, NC_011734, NC_011737, NC_011738","Cyanothece sp. PCC 7424","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Gloeothece citriformis","2546356","species","categorical","aerophilicity",1
"5103","395961",NA,"NC_011880, NC_011882, NC_011884, NC_011885","Cyanothece sp. PCC 7425","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Cyanothece","43988","genus","categorical","aerophilicity",1
"5104","73029",NA,"","Dechloromonas","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Azonexaceae","2008795","family","categorical","aerophilicity",1
"5105","159087",NA,"NC_007298","Dechloromonas aromatica RCB","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Dechloromonas aromatica","259537","species","categorical","aerophilicity",1
"5106","36739",NA,"","Dermabacter","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Dermabacteraceae","85020","family","categorical","aerophilicity",1
"5107","1862",NA,"","Dermatophilus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Dermatophilaceae","85018","family","categorical","aerophilicity",1
"5108","472568",NA,"","Devriesea","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Dermabacteraceae","85020","family","categorical","aerophilicity",1
"5109","556",NA,"","Dickeya chrysanthemi","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Dickeya","204037","genus","categorical","aerophilicity",1
"5110","204038",NA,"","Dickeya dadantii","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Dickeya","204037","genus","categorical","aerophilicity",1
"5111","198628",NA,"NC_014500","Dickeya dadantii 3937","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Dickeya dadantii","204038","species","categorical","aerophilicity",1
"5112","590409",NA,"NC_013592","Dickeya dadantii Ech586","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Dickeya parazeae","2893572","species","categorical","aerophilicity",1
"5113","579405",NA,"NC_012880","Dickeya dadantii Ech703","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Musicola paradisiaca","69223","species","categorical","aerophilicity",1
"5114","204039",NA,"","Dickeya dianthicola","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Dickeya","204037","genus","categorical","aerophilicity",1
"5115","204042",NA,"","Dickeya zeae","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Dickeya","204037","genus","categorical","aerophilicity",1
"5116","561229",NA,"NC_012912","Dickeya zeae Ech1591","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Dickeya chrysanthemi","556","species","categorical","aerophilicity",1
"5117","171413",NA,"","Dolosicoccus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Aerococcaceae","186827","family","categorical","aerophilicity",1
"5118","29393",NA,"","Dolosigranulum","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Carnobacteriaceae","186828","family","categorical","aerophilicity",1
"5119","156973",NA,"","Dysgonomonas","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Dysgonomonadaceae","2005520","family","categorical","aerophilicity",1
"5120","635",NA,"","Edwardsiella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Hafniaceae","1903412","family","categorical","aerophilicity",1
"5121","634503",NA,"NC_012779","Edwardsiella ictaluri 93-146","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Edwardsiella ictaluri","67780","species","categorical","aerophilicity",1
"5122","1263550",NA,"","Edwardsiella piscicida","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Edwardsiella","635","genus","categorical","aerophilicity",1
"5123","498217",NA,"NC_013508, NC_013509","Edwardsiella tarda EIB202","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Edwardsiella tarda","636","species","categorical","aerophilicity",1
"5124","538",NA,"","Eikenella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Neisseriaceae","481","family","categorical","aerophilicity",1
"5125","547",NA,"","Enterobacter","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Enterobacteriaceae","543","family","categorical","aerophilicity",1
"5126","548",NA,"","Enterobacter aerogenes","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Klebsiella","570","genus","categorical","aerophilicity",1
"5127","701347",NA,"NC_014618","Enterobacter cloacae SCF1","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","[Enterobacter] lignolyticus","1334193","species","categorical","aerophilicity",1
"5128","716541",NA,"NC_014107, NC_014108, NC_014121","Enterobacter cloacae subsp. cloacae ATCC 13047","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Enterobacter cloacae","550","species","categorical","aerophilicity",1
"5129","1334193",NA,"","Enterobacter lignolyticus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Pluralibacter","1330546","genus","categorical","aerophilicity",1
"5130","1166130",NA,"","Enterobacter sp. R4-368","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Enterobacter","547","genus","categorical","aerophilicity",1
"5131","693444",NA,"","Enterobacteriaceae bacterium strain FGI 57","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Enterobacteriaceae","543","family","categorical","aerophilicity",1
"5132","1350",NA,"","Enterococcus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Enterococcaceae","81852","family","categorical","aerophilicity",1
"5133","226185",NA,"NC_004668, NC_004669, NC_004670, NC_004671","Enterococcus faecalis V583","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Enterococcus faecalis","1351","species","categorical","aerophilicity",1
"5134","155617",NA,"","Enterococcus moraviensis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Enterococcus","1350","genus","categorical","aerophilicity",1
"5135","1182762",NA,"","Enterococcus sp. C1","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Enterococcus","1350","genus","categorical","aerophilicity",1
"5136","171412",NA,"","Eremococcus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Aerococcaceae","186827","family","categorical","aerophilicity",1
"5137","551",NA,"","Erwinia","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Erwiniaceae","1903409","family","categorical","aerophilicity",1
"5138","552",NA,"","Erwinia amylovora","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Erwinia","551","genus","categorical","aerophilicity",1
"5139","716540",NA,"NC_013971, NC_013972, NC_013973","Erwinia amylovora ATCC 49946","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Erwinia amylovora","552","species","categorical","aerophilicity",1
"5140","665029",NA,"NC_013957, NC_013961","Erwinia amylovora CFBP1430","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Erwinia amylovora","552","species","categorical","aerophilicity",1
"5141","634500",NA,"NC_014304, NC_014305, NC_014306","Erwinia billingiae Eb661","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Erwinia billingiae","182337","species","categorical","aerophilicity",1
"5142","634499",NA,"NC_012214, NC_013263, NC_013264, NC_013265, NC_013954","Erwinia pyrifoliae Ep1/96","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Erwinia pyrifoliae","79967","species","categorical","aerophilicity",1
"5143","215689",NA,"","Erwinia sp. Ejp617","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Erwinia","551","genus","categorical","aerophilicity",1
"5144","465817",NA,"NC_010693, NC_010694, NC_010695, NC_010696, NC_010697, NC_010699","Erwinia tasmaniensis Et1/99","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Erwinia tasmaniensis","338565","species","categorical","aerophilicity",1
"5145","1647",NA,"","Erysipelothrix","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Erysipelotrichaceae","128827","family","categorical","aerophilicity",1
"5146","650150",NA,"NC_015601","Erysipelothrix rhusiopathiae str. Fujisawa","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Erysipelothrix rhusiopathiae","1648","species","categorical","aerophilicity",1
"5147","561",NA,"","Escherichia","facultatively anaerobic",TRUE,"Bergey's Manual","exp","sometimes","high",NA,NA,"genus","Enterobacteriaceae","543","family","categorical","aerophilicity",0.5
"5148","362663",NA,"NC_008253","Escherichia coli 536","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5149","585055",NA,"NC_011748","Escherichia coli 55989","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5150","405955",NA,"NC_008563, NC_009837, NC_009838","Escherichia coli APEC O1","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5151","481805",NA,"NC_010468","Escherichia coli ATCC 8739","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5152","413997",NA,"NC_012967","Escherichia coli B str. REL606","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5153","199310",NA,"NC_004431","Escherichia coli CFT073","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5154","331111",NA,"NC_009786, NC_009787, NC_009788, NC_009789, NC_009790, NC_009791, NC_009801","Escherichia coli E24377A","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5155","585397",NA,"NC_011745","Escherichia coli ED1a","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5156","331112",NA,"NC_009800","Escherichia coli HS","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5157","585034",NA,"NC_011741","Escherichia coli IAI1","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5158","585057",NA,"NC_011750","Escherichia coli IAI39","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5159","585396",NA,"NC_013364, NC_013365, NC_013366, NC_013367, NC_013368, NC_013370","Escherichia coli O111:H- str. 11128","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5160","574521",NA,"NC_011601, NC_011602, NC_011603","Escherichia coli O127:H6 str. E2348/69","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5161","444450",NA,"NC_011350, NC_011351, NC_011353","Escherichia coli O157:H7 str. EC4115","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5162","155864",NA,"NC_002655, NC_007414","Escherichia coli O157:H7 str. EDL933","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5163","386585",NA,"NC_002127, NC_002128, NC_002695","Escherichia coli O157:H7 str. Sakai","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5164","544404",NA,"NC_013008, NC_013010","Escherichia coli O157:H7 str. TW14359","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5165","573235",NA,"NC_013361, NC_013362, NC_013363, NC_013369, NC_014543","Escherichia coli O26:H11 str. 11368","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5166","701177",NA,"NC_013941, NC_013942","Escherichia coli O55:H7 str. CB9615","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5167","585035",NA,"NC_011742, NC_011747","Escherichia coli S88","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5168","409438",NA,"NC_011407, NC_011408, NC_011411, NC_011413, NC_011415, NC_011416, NC_011419","Escherichia coli SE11","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5169","439855",NA,"NC_010485, NC_010486, NC_010487, NC_010488, NC_010498","Escherichia coli SMS-3-5","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5170","585056",NA,"NC_011739, NC_011749, NC_011751","Escherichia coli UMN026","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5171","364106",NA,"NC_007941, NC_007946","Escherichia coli UTI89","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia coli","562","species","categorical","aerophilicity",1
"5172","585054",NA,"NC_011740, NC_011743","Escherichia fergusonii ATCC 35469","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Escherichia fergusonii","564","species","categorical","aerophilicity",1
"5173","457401",NA,"","Escherichia sp. 4_1_40B","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Escherichia","561","genus","categorical","aerophilicity",1
"5174","1169331",NA,"","Escherichia sp. KTE11","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Escherichia","561","genus","categorical","aerophilicity",1
"5175","1169321",NA,"","Escherichia sp. KTE114","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Escherichia","561","genus","categorical","aerophilicity",1
"5176","1279005",NA,"","Escherichia sp. KTE172","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Escherichia","561","genus","categorical","aerophilicity",1
"5177","754331",NA,"","Escherichia sp. TW09308","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Escherichia","561","genus","categorical","aerophilicity",1
"5178","754333",NA,"","Escherichia sp. TW11588","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Escherichia","561","genus","categorical","aerophilicity",1
"5179","41201",NA,"","Ewingella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Yersiniaceae","1903411","family","categorical","aerophilicity",1
"5180","1385984",NA,"","Exiguobacterium pavilionensis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Exiguobacterium","33986","genus","categorical","aerophilicity",1
"5181","262543",NA,"NC_010549, NC_010550, NC_010556","Exiguobacterium sibiricum 255-15","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Exiguobacterium sibiricum","332410","species","categorical","aerophilicity",1
"5182","360911",NA,"NC_012673","Exiguobacterium sp. AT1b","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Exiguobacterium","33986","genus","categorical","aerophilicity",1
"5183","66831",NA,"","Facklamia","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Aerococcaceae","186827","family","categorical","aerophilicity",1
"5184","550540",NA,"NC_014541","Ferrimonas balearica DSM 9799","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Ferrimonas balearica","44012","species","categorical","aerophilicity",1
"5185","74968",NA,"","Ferroplasma","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Ferroplasmaceae","90142","family","categorical","aerophilicity",1
"5186","992",NA,"","Flexibacter","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Flexibacteraceae","2762284","family","categorical","aerophilicity",1
"5187","1631",NA,"","Fructobacillus fructosus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Fructobacillus","559173","genus","categorical","aerophilicity",1
"5188","2701",NA,"","Gardnerella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bifidobacteriaceae","31953","family","categorical","aerophilicity",1
"5189","1233873",NA,"","Geobacillus sp. GHH01","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus","129337","genus","categorical","aerophilicity",1
"5190","471223",NA,"NC_012790, NC_012793, NC_012794","Geobacillus sp. WCH70","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacillus","129337","genus","categorical","aerophilicity",1
"5191","420246",NA,"NC_009328, NC_009329","Geobacillus thermodenitrificans NG80-2","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geobacillus thermodenitrificans","33940","species","categorical","aerophilicity",1
"5192","154116",NA,"","Georgenia","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bogoriellaceae","145358","family","categorical","aerophilicity",1
"5193","13075",NA,"","Globicatella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Aerococcaceae","186827","family","categorical","aerophilicity",1
"5194","117563",NA,"","Granulicatella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Carnobacteriaceae","186828","family","categorical","aerophilicity",1
"5195","448176",NA,"","Granulicoccus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Propionibacteriaceae","31957","family","categorical","aerophilicity",1
"5196","724",NA,"","Haemophilus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pasteurellaceae","712","family","categorical","aerophilicity",1
"5197","726",NA,"","Haemophilus haemolyticus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Haemophilus","724","genus","categorical","aerophilicity",1
"5198","281310",NA,"NC_007146","Haemophilus influenzae 86-028NP","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Haemophilus influenzae","727","species","categorical","aerophilicity",1
"5199","866630",NA,"NC_014920","Haemophilus influenzae F3031","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Haemophilus influenzae","727","species","categorical","aerophilicity",1
"5200","935897",NA,"NC_014922","Haemophilus influenzae F3047","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Haemophilus influenzae","727","species","categorical","aerophilicity",1
"5201","374930",NA,"NC_009566","Haemophilus influenzae PittEE","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Haemophilus influenzae","727","species","categorical","aerophilicity",1
"5202","374931",NA,"NC_009567","Haemophilus influenzae PittGG","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Haemophilus influenzae","727","species","categorical","aerophilicity",1
"5203","71421",NA,"NC_000907","Haemophilus influenzae Rd KW20","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Haemophilus influenzae","727","species","categorical","aerophilicity",1
